id,key,value,type 
476486453,building,yes,regular
476486609,building,yes,regular
476589650,building,yes,regular
476589752,building,yes,regular
476589875,building,yes,regular
476646916,bridge,yes,regular
476646916,highway,tertiary,regular
476646916,layer,1,regular
476681410,highway,residential,regular
476681626,building,yes,regular
476681804,building,yes,regular
476681922,building,yes,regular
476752309,construction,primary,regular
476752309,highway,construction,regular
476752309,oneway,yes,regular
476832484,landuse,residential,regular
476923449,highway,tertiary,regular
476923449,name,穆王西路,regular
476954969,building,yes,regular
476965505,building,yes,regular
476965610,highway,residential,regular
477097100,building,residential,regular
477205417,highway,tertiary,regular
477217318,highway,footway,regular
477226898,building,yes,regular
477239691,highway,secondary,regular
477239691,oneway,yes,regular
477243318,highway,tertiary,regular
477267437,area,yes,regular
477267437,railway,platform,regular
477482107,highway,secondary,regular
477482107,oneway,yes,regular
477677789,access,no,regular
477677789,highway,motorway_link,regular
477677789,oneway,yes,regular
477687659,highway,motorway,regular
477687659,name,杭长高速,regular
477687659,en,Hangchang Expressway,name
477687659,zh_pinyin,Hángcháng Gāosù,name
477687659,oneway,yes,regular
477687659,ref,S14,regular
477696084,construction,secondary,regular
477696084,highway,construction,regular
477696084,oneway,yes,regular
477697935,bridge,yes,regular
477697935,fix_me,yes,regular
477697935,highway,trunk,regular
477697935,lanes,4,regular
477697935,layer,1,regular
477697935,oneway,yes,regular
477697935,ref,环路,regular
477706106,highway,unclassified,regular
477807725,highway,tertiary,regular
477807725,name,丰美路,regular
477807725,oneway,yes,regular
477843418,highway,unclassified,regular
477843520,power,line,regular
477935887,highway,tertiary,regular
477935887,oneway,yes,regular
477936047,highway,trunk,regular
477936047,oneway,yes,regular
477936047,ref,S16,regular
477982815,highway,secondary,regular
477982815,oneway,yes,regular
477985837,building,yes,regular
478018954,highway,service,regular
478096369,highway,secondary,regular
478096369,name,东方大道,regular
478096369,en,Dongfang Avenue,name
478096369,oneway,yes,regular
478122200,highway,tertiary,regular
478124038,building,yes,regular
478152282,highway,residential,regular
478152382,highway,residential,regular
478152382,junction,roundabout,regular
478152490,highway,unclassified,regular
478183264,covered,yes,regular
478183264,highway,motorway_link,regular
478183264,oneway,yes,regular
478183264,surface,asphalt,regular
478221658,covered,yes,regular
478221658,highway,primary,regular
478221658,lanes,3,regular
478221658,name,曹安公路,regular
478221658,en,Cao An Highway,name
478221658,oneway,yes,regular
478221658,ref,G312,regular
478235514,highway,secondary,regular
478235514,oneway,yes,regular
478275153,bench,yes,regular
478275153,highway,platform,regular
478275153,name,镇宁路,regular
478275153,en,Zhenning Road,name
478275153,zh,镇宁路,name
478275153,network,上海公交,regular
478275153,public_transport,platform,regular
478275153,route_ref,71,regular
478275153,shelter,yes,regular
478367553,highway,secondary,regular
478367553,name,闸口路,regular
478367553,oneway,yes,regular
478532365,highway,tertiary,regular
478610365,bridge,yes,regular
478610365,highway,secondary,regular
478610365,oneway,yes,regular
478738479,covered,yes,regular
478738479,highway,service,regular
478760505,building,yes,regular
478773186,covered,yes,regular
478773186,highway,motorway_link,regular
478773186,lanes,6,regular
478773186,oneway,yes,regular
478801658,highway,service,regular
478801658,oneway,yes,regular
478928548,bridge,yes,regular
478928548,highway,secondary,regular
478928548,layer,1,regular
478928548,oneway,yes,regular
478929484,landuse,residential,regular
478971609,building,yes,regular
478971760,building,yes,regular
478977774,covered,yes,regular
478977774,highway,motorway_link,regular
478977774,oneway,yes,regular
478984383,covered,yes,regular
478984383,highway,motorway,regular
478984383,lanes,6,regular
478984383,name,沪渝高速,regular
478984383,en,Huyu Expressway,name
478984383,old_name,沪青平高速,regular
478984383,en,Huqingping Expressway,old_name
478984383,old_ref,A9,regular
478984383,oneway,yes,regular
478984383,ref,G50,regular
478986916,building,yes,regular
478990074,building,yes,regular
478990212,building,yes,regular
478993374,building,yes,regular
479001486,building,yes,regular
479001594,building,yes,regular
479046768,waterway,drain,regular
479065140,highway,road,regular
479125922,highway,tertiary,regular
479203179,covered,yes,regular
479203179,highway,tertiary,regular
479203179,name,河滨西路,regular
479203179,en,West Hebin Road,name
479203179,oneway,yes,regular
479218900,covered,yes,regular
479218900,highway,residential,regular
479283263,landuse,grass,regular
479404211,covered,yes,regular
479404211,highway,service,regular
479417836,building,house,regular
479425088,building,house,regular
479425741,building,house,regular
479428615,building,yes,regular
479446868,building,yes,regular
479498819,highway,unclassified,regular
479642051,highway,primary,regular
479642051,name,S334/229,regular
479642051,oneway,yes,regular
479642051,source,Bing,regular
479723169,highway,residential,regular
480006876,highway,footway,regular
480207375,building,yes,regular
480247353,highway,tertiary,regular
480247353,oneway,yes,regular
480264466,highway,secondary,regular
480264466,lanes,3,regular
480264466,name,华丰路,regular
480264466,en,Huafeng Road,name
480264466,zh,华丰路,name
480264466,oneway,yes,regular
480325183,highway,service,regular
480337426,building,yes,regular
480337526,highway,service,regular
480337641,highway,service,regular
480396512,building,yes,regular
480396614,highway,service,regular
480396744,building,yes,regular
480396989,building,yes,regular
480397097,building,yes,regular
480541816,highway,service,regular
480541916,building,yes,regular
480548124,building,yes,regular
480548224,building,yes,regular
480548329,building,yes,regular
480558028,building,yes,regular
480617279,building,yes,regular
480769847,building,yes,regular
480774745,building,yes,regular
480774847,highway,service,regular
480820415,building,yes,regular
480820517,building,yes,regular
480824925,building,yes,regular
480851026,building,house,regular
480865175,building,house,regular
480865279,building,house,regular
480957520,building,yes,regular
480959823,building,yes,regular
480967809,building,yes,regular
481019653,highway,service,regular
481019761,building,yes,regular
481212929,bridge,yes,regular
481212929,highway,trunk_link,regular
481212929,layer,2,regular
481212929,motorroad,yes,regular
481212929,oneway,yes,regular
481296706,building,yes,regular
481302236,highway,service,regular
481302390,building,yes,regular
481322744,landuse,forest,regular
481486383,building,yes,regular
481486383,ele,11,regular
481486534,building,yes,regular
481486534,ele,8,regular
481605500,bridge,yes,regular
481605500,construction,yes,regular
481605500,highway,primary,regular
481703490,building,yes,regular
481705894,building,yes,regular
481893230,landuse,forest,regular
481893331,landuse,forest,regular
481902323,landuse,forest,regular
481910270,building,yes,regular
481910378,building,yes,regular
481921720,landuse,forest,regular
481992276,area,yes,regular
481992276,building,no,regular
481992276,covered,yes,regular
